"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2014,10,21,294,2456952,1,2014,10,21,294,2456952,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2014,10,30,303,2456961,2,2014,10,30,303,2456961,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2014,5,22,142,2456800,56,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2014,6,27,178,2456836,2,2014,6,27,178,2456836,18
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2014,9,12,255,2456913,1,2014,9,15,258,2456916,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2014,9,18,261,2456919,2,2014,9,18,261,2456919,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2014,9,24,267,2456925,2,2014,9,25,268,2456926,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2014,9,30,273,2456931,4,2014,10,8,281,2456939,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2014,6,27,178,2456836,2,2014,6,27,178,2456836,69
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2014,11,11,315,2456973,1,2014,11,11,315,2456973,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,6,27,178,2456836,2,2014,6,27,178,2456836,69
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,9,19,262,2456920,1,2014,9,19,262,2456920,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,10,10,283,2456941,3,2014,10,14,287,2456945,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,10,22,295,2456953,1,2014,10,22,295,2456953,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,10,28,301,2456959,1,2014,10,28,301,2456959,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,11,6,310,2456968,2,2014,11,6,310,2456968,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2014,11,18,322,2456980,5,2014,11,18,322,2456980,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,501,"Open flowers",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,501,"Open flowers",2014,6,27,178,2456836,2,2014,6,27,178,2456836,69
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,6,10,161,2456819,75,2014,9,4,247,2456905,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,9,11,254,2456912,2,2014,9,11,254,2456912,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,9,17,260,2456918,1,2014,9,17,260,2456918,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,9,25,268,2456926,2,2014,9,25,268,2456926,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,10,14,287,2456945,4,2014,10,14,287,2456945,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,10,21,294,2456952,5,2014,10,21,294,2456952,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,11,11,315,2456973,1,2014,11,18,322,2456980,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,12,4,338,2456996,1,2014,12,4,338,2456996,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2014,12,8,342,2457000,3,2014,12,8,342,2457000,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2014,6,27,178,2456836,2,2014,6,27,178,2456836,69
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2014,9,19,262,2456920,1,2014,9,19,262,2456920,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2014,11,11,315,2456973,1,2014,11,11,315,2456973,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,390,"Ripe fruits",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,390,"Ripe fruits",2014,6,27,178,2456836,2,2014,6,27,178,2456836,18
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2014,6,27,178,2456836,2,2014,6,27,178,2456836,18
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2014,6,27,178,2456836,2,2014,6,27,178,2456836,18
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2014,6,27,178,2456836,2,2014,7,15,196,2456854,51
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2014,6,10,161,2456819,75,2014,6,10,161,2456819,15
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2014,6,27,178,2456836,2,2014,6,27,178,2456836,18
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32637,500,"Flowers or flower buds",2014,4,17,107,2456765,20,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32637,501,"Open flowers",2014,5,5,125,2456783,18,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32637,516,"Fruits",2014,5,5,125,2456783,18,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32641,500,"Flowers or flower buds",2014,4,17,107,2456765,20,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32650,500,"Flowers or flower buds",2014,5,5,125,2456783,18,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32652,500,"Flowers or flower buds",2014,3,28,87,2456745,36,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32652,501,"Open flowers",2014,5,5,125,2456783,18,2014,5,5,125,2456783,145
9257,32.365673,-111.047997,724,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",32652,516,"Fruits",2014,5,5,125,2456783,18,2014,5,5,125,2456783,145
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,390,"Ripe fruits",2014,6,24,175,2456833,12,2014,7,6,187,2456845,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,500,"Flowers or flower buds",2014,4,20,110,2456768,7,2014,6,12,163,2456821,12
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,500,"Flowers or flower buds",2014,6,28,179,2456837,4,2014,6,29,180,2456838,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,501,"Open flowers",2014,5,8,128,2456786,4,2014,6,12,163,2456821,12
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,501,"Open flowers",2014,6,29,180,2456838,1,2014,6,29,180,2456838,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,504,"Recent fruit or seed drop",2014,6,28,179,2456837,4,2014,7,13,194,2456852,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,516,"Fruits",2014,5,10,130,2456788,2,2014,7,6,187,2456845,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,390,"Ripe fruits",2014,6,1,152,2456810,7,2014,6,28,179,2456837,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,500,"Flowers or flower buds",2014,3,23,82,2456740,7,2014,6,5,156,2456814,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,501,"Open flowers",2014,4,14,104,2456762,1,2014,6,1,152,2456810,4
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,504,"Recent fruit or seed drop",2014,6,28,179,2456837,4,2014,7,6,187,2456845,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,516,"Fruits",2014,4,20,110,2456768,5,2014,6,28,179,2456837,8
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,500,"Flowers or flower buds",2014,5,3,123,2456781,28,2014,6,21,172,2456830,23
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,501,"Open flowers",2014,5,3,123,2456781,28,2014,6,21,172,2456830,23
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,504,"Recent fruit or seed drop",2014,7,14,195,2456853,23,2014,7,14,195,2456853,42
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,516,"Fruits",2014,5,3,123,2456781,28,2014,7,14,195,2456853,42
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,500,"Flowers or flower buds",2014,5,3,123,2456781,28,2014,5,3,123,2456781,109
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,501,"Open flowers",2014,5,3,123,2456781,28,2014,5,3,123,2456781,109
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2014,4,5,95,2456753,35,2014,5,3,123,2456781,86
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2014,5,3,123,2456781,28,2014,5,3,123,2456781,86
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,516,"Fruits",2014,5,3,123,2456781,28,2014,5,3,123,2456781,86
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,500,"Flowers or flower buds",2014,4,5,95,2456753,35,2014,5,3,123,2456781,131
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,501,"Open flowers",2014,5,3,123,2456781,28,2014,5,3,123,2456781,131
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,516,"Fruits",2014,5,3,123,2456781,28,2014,5,3,123,2456781,131
12332,32.221745,-110.926476,756,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",51988,500,"Flowers or flower buds",2014,5,3,123,2456781,-9999,2014,5,7,127,2456785,-9999
12332,32.221745,-110.926476,756,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",51988,501,"Open flowers",2014,5,3,123,2456781,-9999,2014,5,7,127,2456785,-9999
12332,32.221745,-110.926476,756,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",51988,516,"Fruits",2014,5,3,123,2456781,-9999,2014,5,7,127,2456785,-9999
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64039,500,"Flowers or flower buds",2014,3,18,77,2456735,-9999,2014,3,27,86,2456744,169
17511,32.274982,-111.083405,780,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",67278,500,"Flowers or flower buds",2014,4,4,94,2456752,-9999,2014,4,4,94,2456752,-9999
17511,32.274982,-111.083405,780,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",67278,501,"Open flowers",2014,4,4,94,2456752,-9999,2014,4,4,94,2456752,-9999
18280,32.225227,-111.001068,722,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",72158,504,"Recent fruit or seed drop",2014,7,14,195,2456853,-9999,2014,7,27,208,2456866,-9999
18528,32.233891,-110.951683,745,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",73331,504,"Recent fruit or seed drop",2014,8,22,234,2456892,-9999,2014,8,22,234,2456892,-9999
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4865,500,"Flowers or flower buds",2015,5,3,123,2457146,14,2015,6,28,179,2457202,28
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4865,501,"Open flowers",2015,5,24,144,2457167,7,2015,5,24,144,2457167,13
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4865,516,"Fruits",2015,6,14,165,2457188,8,2015,7,26,207,2457230,-9999
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4866,500,"Flowers or flower buds",2015,5,3,123,2457146,14,2015,5,3,123,2457146,14
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4866,500,"Flowers or flower buds",2015,5,24,144,2457167,7,2015,6,14,165,2457188,7
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4866,501,"Open flowers",2015,6,6,157,2457180,13,2015,6,6,157,2457180,8
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4866,516,"Fruits",2015,5,17,137,2457160,14,2015,5,17,137,2457160,7
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",4866,516,"Fruits",2015,6,6,157,2457180,13,2015,6,6,157,2457180,8
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,390,"Ripe fruits",2015,5,17,137,2457160,14,2015,5,17,137,2457160,7
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,390,"Ripe fruits",2015,6,14,165,2457188,8,2015,6,28,179,2457202,28
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,500,"Flowers or flower buds",2015,3,8,67,2457090,7,2015,4,19,109,2457132,14
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,500,"Flowers or flower buds",2015,5,17,137,2457160,14,2015,6,6,157,2457180,8
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,500,"Flowers or flower buds",2015,6,28,179,2457202,7,2015,6,28,179,2457202,28
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,501,"Open flowers",2015,4,5,95,2457118,7,2015,4,12,102,2457125,7
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,516,"Fruits",2015,4,5,95,2457118,7,2015,5,17,137,2457160,7
2329,32.354759,-110.939194,961,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",5653,516,"Fruits",2015,6,6,157,2457180,13,2015,6,28,179,2457202,28
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,390,"Ripe fruits",2015,4,3,93,2457116,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,390,"Ripe fruits",2015,10,24,297,2457320,1,2015,10,24,297,2457320,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,4,3,93,2457116,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,9,8,251,2457274,4,2015,9,8,251,2457274,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,9,24,267,2457290,1,2015,9,24,267,2457290,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,10,1,274,2457297,2,2015,10,1,274,2457297,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,10,11,284,2457307,1,2015,10,11,284,2457307,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,10,20,293,2457316,1,2015,10,20,293,2457316,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2015,10,27,300,2457323,1,2015,10,27,300,2457323,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,501,"Open flowers",2015,8,31,243,2457266,150,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,501,"Open flowers",2015,9,8,251,2457274,4,2015,9,8,251,2457274,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,501,"Open flowers",2015,10,1,274,2457297,2,2015,10,1,274,2457297,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,501,"Open flowers",2015,10,11,284,2457307,1,2015,10,11,284,2457307,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,501,"Open flowers",2015,10,20,293,2457316,1,2015,10,20,293,2457316,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,504,"Recent fruit or seed drop",2015,4,3,93,2457116,-9999,2015,4,3,93,2457116,150
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,504,"Recent fruit or seed drop",2015,9,3,246,2457269,3,2015,9,3,246,2457269,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,504,"Recent fruit or seed drop",2015,9,16,259,2457282,2,2015,9,16,259,2457282,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,504,"Recent fruit or seed drop",2015,9,24,267,2457290,1,2015,9,24,267,2457290,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,516,"Fruits",2015,8,31,243,2457266,150,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,516,"Fruits",2015,9,8,251,2457274,4,2015,9,8,251,2457274,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,516,"Fruits",2015,10,11,284,2457307,1,2015,10,11,284,2457307,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,516,"Fruits",2015,10,20,293,2457316,1,2015,10,20,293,2457316,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,390,"Ripe fruits",2015,9,16,259,2457282,5,2015,9,16,259,2457282,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,390,"Ripe fruits",2015,9,25,268,2457291,1,2015,9,25,268,2457291,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,390,"Ripe fruits",2015,10,2,275,2457298,1,2015,10,2,275,2457298,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,500,"Flowers or flower buds",2015,9,6,249,2457272,2,2015,9,9,252,2457275,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,500,"Flowers or flower buds",2015,9,23,266,2457289,4,2015,9,23,266,2457289,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,500,"Flowers or flower buds",2015,9,25,268,2457291,1,2015,9,30,273,2457296,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,500,"Flowers or flower buds",2015,10,16,289,2457312,1,2015,10,16,289,2457312,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,501,"Open flowers",2015,10,16,289,2457312,1,2015,10,16,289,2457312,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2015,9,3,246,2457269,2,2015,9,3,246,2457269,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2015,9,7,250,2457273,1,2015,9,7,250,2457273,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2015,9,16,259,2457282,5,2015,9,16,259,2457282,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2015,9,25,268,2457291,1,2015,9,25,268,2457291,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2015,10,2,275,2457298,1,2015,10,2,275,2457298,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2015,9,16,259,2457282,5,2015,9,16,259,2457282,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2015,9,25,268,2457291,1,2015,9,25,268,2457291,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2015,10,2,275,2457298,1,2015,10,2,275,2457298,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2015,10,16,289,2457312,1,2015,10,16,289,2457312,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,516,"Fruits",2015,10,22,295,2457318,1,2015,10,22,295,2457318,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2015,9,30,273,2457296,1,2015,9,30,273,2457296,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,501,"Open flowers",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,9,3,246,2457269,3,2015,9,3,246,2457269,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,9,10,253,2457276,1,2015,9,10,253,2457276,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,9,17,260,2457283,1,2015,9,22,265,2457288,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,9,29,272,2457295,1,2015,9,29,272,2457295,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,10,8,281,2457304,1,2015,10,8,281,2457304,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,10,15,288,2457311,1,2015,10,15,288,2457311,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,10,28,301,2457324,1,2015,10,28,301,2457324,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,11,3,307,2457330,1,2015,11,10,314,2457337,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,11,19,323,2457346,2,2015,11,19,323,2457346,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2015,12,3,337,2457360,10,2015,12,3,337,2457360,-9999
